time,word,wordId,cate,v,a
10/22/2012,thing,301,3,4.83,4.17
10/22/2012,grace,305,3,7,4.12
10/24/2012,think,326,3,6.41,5.34
10/25/2012,want,343,3,5.25,6
10/26/2012,free,355,3,8.26,5.15
10/27/2012,trust,378,3,7.24,4.3
10/27/2012,angry,383,3,2.53,6.2
10/27/2012,me,386,3,8.06,5.97
10/27/2012,reason,389,3,6.27,3.33
10/27/2012,day,396,3,6.66,5
10/29/2012,fair,417,3,7.14,3.29
10/29/2012,carve,419,3,5.08,4.72
10/31/2012,know,449,3,6.93,5.77
10/31/2012,fair,450,3,7.14,3.29
11/1/2012,king,453,3,6,4.45
11/1/2012,blame,456,3,2.94,4.81
11/2/2012,music,460,3,7.67,5.57
11/2/2012,tired,461,3,4.29,3.67
11/2/2012,time,463,3,5.6,3.41
11/2/2012,confidence,467,3,6.71,4.04
11/2/2012,home,472,3,7.91,4.21
11/2/2012,mood,475,3,5.6,4.73
11/2/2012,birthday,478,3,6.37,4.6
11/3/2012,love,485,3,8,5.36
11/4/2012,shit,488,3,3.91,5.67
11/4/2012,wait,491,3,4.55,3.62
11/4/2012,part,492,3,5.11,3.82
11/5/2012,life,496,3,7.27,6.02
11/5/2012,happy,498,3,8.47,6.05
11/6/2012,country,506,3,5.93,5.26
11/6/2012,love,508,3,8,5.36
11/6/2012,day,510,3,6.66,5
11/9/2012,like,530,3,7.52,6.63
11/10/2012,die,534,3,1.67,6.9
11/10/2012,brother,537,3,6.18,4.48
11/13/2012,slow,560,3,3.93,3.39
11/14/2012,smile,573,3,7.89,4.62
11/14/2012,deal,582,3,6.14,3.9
11/14/2012,give,585,3,7.13,5.33
11/14/2012,world,587,3,6.5,5.32
11/14/2012,christmas,588,3,7.8,6.27
11/14/2012,day,593,3,6.66,5
11/15/2012,fun,601,3,8.37,6.32
11/16/2012,like,619,3,7.52,6.63
11/16/2012,princess,621,3,7.64,5.42
11/17/2012,christmas,623,3,7.8,6.27
11/17/2012,tired,637,3,4.29,3.67
11/17/2012,forget,642,3,3.73,4.43
11/20/2012,like,679,3,7.52,6.63
11/20/2012,feeling,680,3,6.5,3.86
11/21/2012,me,690,3,8.06,5.97
11/21/2012,bridge,696,3,5.26,5.03
11/21/2012,pain,706,3,2,6.27
11/21/2012,song,709,3,7.1,6.07
11/22/2012,smell,723,3,6.39,5.24
11/22/2012,like,724,3,7.52,6.63
11/22/2012,god,725,3,5.9,5.56
11/22/2012,drill,738,3,4.4,5.4
11/23/2012,fear,754,3,2.93,6.14
11/23/2012,scent,761,3,6.3,5.3
11/23/2012,video,767,3,7.3,5.67
11/23/2012,want,768,3,5.25,6
11/24/2012,hilarious,775,3,7.8,6.11
11/24/2012,night,776,3,6.06,5.94
11/24/2012,deal,785,3,6.14,3.9
11/24/2012,pizza,794,3,6.65,5.24
11/25/2012,crap,797,3,3.44,4.62
11/25/2012,fact,798,3,6.23,3.29
11/25/2012,smile,799,3,7.89,4.62
11/26/2012,christmas,804,3,7.8,6.27
11/27/2012,doubt,821,3,3.28,4.33
11/27/2012,intelligence,835,3,7.65,6.32
11/27/2012,girl,838,3,6.87,4.29
11/29/2012,good,841,3,7.89,3.66
11/29/2012,cold,851,3,4.32,3.55
11/30/2012,watermelon,854,3,6.52,5.18
12/1/2012,year,864,3,5.41,4.22
12/1/2012,brother,869,3,6.18,4.48
12/2/2012,joy,877,3,8.21,5.55
12/2/2012,bell,882,3,5.38,4.45
12/6/2012,male,905,3,5.84,4.9
12/6/2012,artist,906,3,6.59,4.94
12/6/2012,photo,907,3,6.77,5.63
12/6/2012,house,910,3,7.26,4.56
12/7/2012,bed,920,3,7.51,3.61
12/8/2012,love,940,3,8,5.36
12/8/2012,christmas,942,3,7.8,6.27
12/10/2012,day,969,3,6.66,5
12/11/2012,me,972,3,8.06,5.97
12/11/2012,hoarse,980,3,3.85,3.17
12/12/2012,life,984,3,7.27,6.02
12/12/2012,time,985,3,5.6,3.41
12/14/2012,love,989,3,8,5.36
12/15/2012,heart,997,3,7.39,6.34
12/15/2012,cool,1000,3,6.82,3.43
12/15/2012,movie,1001,3,6.86,4.93
12/19/2012,bed,1008,3,7.51,3.61
12/20/2012,sing,1018,3,7.5,4.1
12/20/2012,tree,1024,3,7.59,2.67
12/20/2012,love,1028,3,8,5.36
12/21/2012,funny,1036,3,8.56,7
12/21/2012,alive,1038,3,6.57,5.93
12/21/2012,right,1041,3,6.45,4.79
12/21/2012,favorite,1044,3,7.39,4.4
12/21/2012,christmas,1045,3,7.8,6.27
12/23/2012,first,1066,3,6.89,6.14
12/23/2012,album,1075,3,6.21,5.18
12/24/2012,glad,1079,3,7.55,3.71
12/24/2012,me,1086,3,8.06,5.97
12/24/2012,me,1092,3,8.06,5.97
12/24/2012,christmas,1097,3,7.8,6.27
12/24/2012,friend,1103,3,6.79,4.29
12/26/2012,home,1108,3,7.91,4.21
12/26/2012,boy,1115,3,5.84,4.11
12/29/2012,end,1155,3,3.44,4.44
12/29/2012,food,1156,3,7.52,4.69
12/30/2012,lemon,1163,3,6.37,4.52
12/31/2012,baby,1164,3,6.67,4.97
12/31/2012,guitar,1177,3,6.86,5.82
12/31/2012,year,1192,3,5.41,4.22
1/2/2013,man,1207,3,6.73,5.24
1/2/2013,love,1210,3,8,5.36
1/3/2013,wish,1229,3,7.09,5.16
1/4/2013,brother,1232,3,6.18,4.48
1/4/2013,life,1233,3,7.27,6.02
1/4/2013,fact,1235,3,6.23,3.29
1/5/2013,moment,1242,3,5.76,3.83
1/5/2013,break,1247,3,5.1,4.71
1/7/2013,good,1264,3,7.89,3.66
1/7/2013,part,1270,3,5.11,3.82
1/7/2013,stop,1272,3,3.96,4.26
1/7/2013,worth,1276,3,6.15,4.62
1/8/2013,deny,1283,3,3.81,5.63
1/8/2013,candy,1289,3,6.54,4.58
1/8/2013,think,1293,3,6.41,5.34
1/9/2013,smile,1297,3,7.89,4.62
1/9/2013,team,1300,3,5.91,3.38
1/11/2013,full,1319,3,6,3.48
1/12/2013,me,1325,3,8.06,5.97
1/17/2013,me,1353,3,8.06,5.97
1/20/2013,monk,1384,3,4.9,2.61
1/20/2013,show,1385,3,5.91,4.1
1/21/2013,crazy,1388,3,5.14,5.9
1/21/2013,gift,1399,3,7.27,4.64
1/22/2013,want,1411,3,5.25,6
1/22/2013,good,1412,3,7.89,3.66
1/22/2013,luck,1413,3,6.73,4.57
1/24/2013,want,1421,3,5.25,6
1/25/2013,eat,1437,3,7.1,4.38
1/26/2013,life,1453,3,7.27,6.02
1/26/2013,good,1457,3,7.89,3.66
1/29/2013,suck,1476,3,3.71,5.6
1/29/2013,favorite,1478,3,7.39,4.4
1/29/2013,day,1479,3,6.66,5
1/31/2013,know,1486,3,6.93,5.77
2/1/2013,time,1491,3,5.6,3.41
2/2/2013,color,1494,3,7.02,4.73
2/2/2013,plane,1501,3,6.43,6.14
2/3/2013,sorry,1504,3,3.62,5.11
2/5/2013,head,1532,3,6.63,5.7
2/6/2013,good,1545,3,7.89,3.66
2/6/2013,anticipation,1549,3,5.26,5.39
2/12/2013,hate,1574,3,1.96,6.26
2/13/2013,school,1578,3,5.41,4.57
2/13/2013,guess,1582,3,5.18,3.86
2/14/2013,breakfast,1590,3,7.39,5
2/14/2013,love,1591,3,8,5.36
2/14/2013,sweet,1597,3,7.77,4.14
2/16/2013,song,1606,3,7.1,6.07
2/16/2013,me,1621,3,8.06,5.97
2/16/2013,fear,1626,3,2.93,6.14
2/16/2013,lucky,1627,3,7.32,5.3
2/17/2013,like,1631,3,7.52,6.63
2/17/2013,healthy,1634,3,7.76,4.19
2/18/2013,good,1644,3,7.89,3.66
2/18/2013,like,1651,3,7.52,6.63
2/20/2013,costume,1660,3,7.34,6
2/20/2013,hilarious,1661,3,7.8,6.11
2/27/2013,happen,1692,3,5.5,3.43
2/27/2013,stop,1701,3,3.96,4.26
3/3/2013,dusk,1720,3,5.4,4.37
3/3/2013,love,1723,3,8,5.36
3/5/2013,price,1740,3,3.83,4.87
3/5/2013,love,1750,3,8,5.36
3/7/2013,thing,1765,3,4.83,4.17
3/7/2013,good,1772,3,7.89,3.66
3/7/2013,love,1778,3,8,5.36
3/8/2013,perfect,1787,3,7.19,4.71
3/10/2013,water,1805,3,6.61,4.97
3/12/2013,pretty,1827,3,7.7,5.5
3/16/2013,plane,1847,3,6.43,6.14
3/17/2013,hope,1854,3,7.48,5.29
3/17/2013,good,1855,3,7.89,3.66
3/17/2013,life,1858,3,7.27,6.02
3/18/2013,time,1883,3,5.6,3.41
3/19/2013,bell,1891,3,5.38,4.45
3/20/2013,school,1898,3,5.41,4.57
3/23/2013,love,1924,3,8,5.36
3/24/2013,bell,1929,3,5.38,4.45
3/24/2013,wonder,1940,3,6.03,5
3/25/2013,happy,1971,3,8.47,6.05
3/27/2013,passion,1987,3,7.53,6.08
3/28/2013,know,1990,3,6.93,5.77
3/28/2013,egg,1992,3,5.29,3.76
3/28/2013,hilarious,2007,3,7.8,6.11
3/28/2013,imagine,2011,3,7.32,5.98
3/30/2013,crew,2025,3,5.83,3.38
3/30/2013,life,2026,3,7.27,6.02
3/30/2013,fun,2030,3,8.37,6.32
3/30/2013,me,2031,3,8.06,5.97
3/30/2013,explain,2033,3,5.41,4
3/30/2013,card,2038,3,5.61,4.43
3/30/2013,play,2042,3,8.1,6.93
3/30/2013,name,2043,3,5.55,4.25
3/30/2013,radioactive,2049,3,3.47,5.64
3/30/2013,me,2053,3,8.06,5.97
3/30/2013,teacher,2054,3,7.37,2.9
3/30/2013,class,2055,3,4.37,3.93
4/1/2013,wait,2063,3,4.55,3.62
4/2/2013,like,2082,3,7.52,6.63
4/2/2013,band,2084,3,6.55,5.66
4/2/2013,award,2090,3,7.86,5.85
4/2/2013,me,2095,3,8.06,5.97
4/3/2013,braces,2111,3,3.17,5.24
4/4/2013,perfect,2146,3,7.19,4.71
4/4/2013,fun,2154,3,8.37,6.32
4/5/2013,guess,2166,3,5.18,3.86
4/7/2013,huge,2196,3,5.39,5.75
4/7/2013,love,2197,3,8,5.36
4/7/2013,awful,2205,3,2.28,4.86
4/7/2013,show,2209,3,5.91,4.1
4/7/2013,hope,2212,3,7.48,5.29
4/7/2013,wrong,2214,3,3.24,5.29
4/7/2013,history,2215,3,5.24,3.93
4/7/2013,stop,2216,3,3.96,4.26
4/7/2013,award,2222,3,7.86,5.85
4/7/2013,me,2228,3,8.06,5.97
4/9/2013,perfection,2242,3,6.59,5.55
4/10/2013,fruit,2251,3,6.93,4.63
4/11/2013,account,2271,3,5.39,3.76
4/11/2013,room,2274,3,5.52,3.77
4/11/2013,eat,2276,3,7.1,4.38
4/12/2013,time,2292,3,5.6,3.41
4/13/2013,world,2313,3,6.5,5.32
4/13/2013,soul,2316,3,6.72,4.39
4/13/2013,moment,2320,3,5.76,3.83
4/13/2013,haven,2321,3,6.36,2.9
4/13/2013,people,2323,3,7.33,5.94
4/13/2013,birthday,2328,3,6.37,4.6
4/13/2013,birthday,2330,3,6.37,4.6
4/14/2013,like,2338,3,7.52,6.63
4/14/2013,ceiling,2339,3,5.45,4.04
4/14/2013,despicable,2353,3,2.76,4.86
4/14/2013,me,2354,3,8.06,5.97
4/15/2013,me,2365,3,8.06,5.97
4/15/2013,people,2372,3,7.33,5.94
4/15/2013,world,2373,3,6.5,5.32
4/15/2013,innocent,2376,3,6.55,4.4
4/15/2013,beach,2379,3,7.21,5.1
4/15/2013,face,2387,3,6.39,5.04
4/16/2013,moon,2392,3,6.74,4.6
4/16/2013,right,2402,3,6.45,4.79
4/16/2013,forgive,2403,3,7.06,3.62
4/16/2013,hate,2406,3,1.96,6.26
4/17/2013,right,2410,3,6.45,4.79
4/17/2013,like,2430,3,7.52,6.63
4/19/2013,custody,2467,3,4.74,4.14
4/21/2013,achieve,2490,3,7.75,4.7
4/21/2013,warning,2493,3,3.48,6.25
4/21/2013,people,2500,3,7.33,5.94
4/21/2013,understand,2501,3,7.13,5
4/21/2013,sure,2505,3,6.53,5
4/21/2013,watch,2507,3,5.45,3.37
4/22/2013,hair,2530,3,5.56,4.48
4/22/2013,legs,2533,3,5.93,4.69
4/22/2013,me,2540,3,8.06,5.97
4/23/2013,hurry,2542,3,4.32,5.62
4/24/2013,doubt,2554,3,3.28,4.33
4/25/2013,sky,2581,3,7.32,2.74
4/25/2013,puddle,2585,3,5.07,4.14
4/26/2013,worth,2592,3,6.15,4.62
4/26/2013,sleep,2602,3,7.2,2.8
4/27/2013,me,2605,3,8.06,5.97
4/27/2013,fact,2614,3,6.23,3.29
4/27/2013,legs,2623,3,5.93,4.69
4/27/2013,head,2626,3,6.63,5.7
4/28/2013,first,2634,3,6.89,6.14
4/28/2013,time,2635,3,5.6,3.41
4/28/2013,finish,2636,3,7.8,5.37
4/28/2013,year,2638,3,5.41,4.22
4/28/2013,wait,2643,3,4.55,3.62
4/29/2013,album,2666,3,6.21,5.18
5/1/2013,wish,2691,3,7.09,5.16
5/1/2013,realize,2704,3,6.25,5.26
5/1/2013,hair,2718,3,5.56,4.48
5/1/2013,want,2721,3,5.25,6
5/2/2013,apple,2737,3,6.41,4.17
5/2/2013,me,2740,3,8.06,5.97
5/3/2013,friend,2745,3,6.79,4.29
5/4/2013,gorgeous,2753,3,7.57,4.92
5/5/2013,favorite,2757,3,7.39,4.4
5/6/2013,love,2770,3,8,5.36
5/6/2013,song,2771,3,7.1,6.07
5/6/2013,happy,2773,3,8.47,6.05
5/7/2013,life,2790,3,7.27,6.02
5/7/2013,spree,2795,3,5.95,5
5/7/2013,sing,2799,3,7.5,4.1
5/8/2013,like,2804,3,7.52,6.63
5/8/2013,haven,2807,3,6.36,2.9
5/8/2013,sing,2815,3,7.5,4.1
5/8/2013,food,2819,3,7.52,4.69
5/8/2013,food,2825,3,7.52,4.69
5/8/2013,me,2827,3,8.06,5.97
5/8/2013,me,2836,3,8.06,5.97
5/8/2013,league,2843,3,5.35,4.25
5/10/2013,air,2851,3,6.34,4.12
5/10/2013,broken,2853,3,2.75,4.86
5/11/2013,thing,2861,3,4.83,4.17
5/11/2013,me,2868,3,8.06,5.97
5/13/2013,face,2887,3,6.39,5.04
5/13/2013,science,2889,3,4.76,4.71
5/14/2013,brag,2897,3,4.05,3.5
5/14/2013,tired,2906,3,4.29,3.67
5/15/2013,people,2914,3,7.33,5.94
5/16/2013,face,2923,3,6.39,5.04
5/16/2013,bank,2932,3,6,4.19
5/17/2013,watch,2935,3,5.45,3.37
5/17/2013,hang,2938,3,4.33,5.4
5/18/2013,highway,2943,3,5.92,5.16
5/18/2013,country,2947,3,5.93,5.26
5/18/2013,people,2953,3,7.33,5.94
5/18/2013,pretty,2958,3,7.7,5.5
5/19/2013,music,2961,3,7.67,5.57
5/20/2013,want,2970,3,5.25,6
5/20/2013,fact,2971,3,6.23,3.29
5/20/2013,me,2977,3,8.06,5.97
5/20/2013,face,2982,3,6.39,5.04
5/20/2013,truck,2987,3,5.16,3.76
5/21/2013,room,2992,3,5.52,3.77
5/21/2013,wear,2994,3,6.36,3.33
5/21/2013,pizza,2996,3,6.65,5.24
5/21/2013,free,3007,3,8.26,5.15
5/21/2013,father,3013,3,6.88,3.68
5/21/2013,school,3015,3,5.41,4.57
5/22/2013,me,3028,3,8.06,5.97
5/22/2013,excited,3031,3,8.11,6.43
5/23/2013,mood,3035,3,5.6,4.73
5/23/2013,head,3038,3,6.63,5.7
5/25/2013,sexy,3069,3,8.02,7.36
5/25/2013,fun,3071,3,8.37,6.32
5/25/2013,world,3074,3,6.5,5.32
5/25/2013,like,3082,3,7.52,6.63
5/25/2013,me,3089,3,8.06,5.97
5/25/2013,huge,3091,3,5.39,5.75
5/25/2013,fan,3105,3,6.36,4.89
5/25/2013,sun,3106,3,6.92,4.64
5/26/2013,movie,3109,3,6.86,4.93
5/26/2013,me,3115,3,8.06,5.97
5/27/2013,me,3130,3,8.06,5.97
5/27/2013,old,3136,3,3.31,3.5
5/27/2013,memorial,3139,3,4.68,4.87
5/27/2013,wait,3150,3,4.55,3.62
5/27/2013,time,3159,3,5.6,3.41
5/29/2013,calm,3191,3,6.89,1.67
5/29/2013,vote,3192,3,5.24,5.05
5/29/2013,wish,3194,3,7.09,5.16
5/29/2013,right,3195,3,6.45,4.79
5/29/2013,like,3197,3,7.52,6.63
5/29/2013,pool,3206,3,6.78,3.65
5/29/2013,pool,3209,3,6.78,3.65
5/29/2013,play,3211,3,8.1,6.93
5/29/2013,exam,3216,3,2.76,7.03
5/30/2013,cruise,3226,3,7.17,5.83
5/30/2013,blast,3234,3,4.45,4.5
5/31/2013,kettle,3239,3,5.22,3.22
6/1/2013,brother,3248,3,6.18,4.48
6/1/2013,beautiful,3249,3,7.61,5.71
6/1/2013,want,3258,3,5.25,6
6/1/2013,world,3266,3,6.5,5.32
6/2/2013,shit,3270,3,3.91,5.67
6/2/2013,lie,3271,3,2.39,4.81
6/2/2013,purge,3272,3,3.61,5.45
6/2/2013,giraffe,3278,3,6.64,5
6/2/2013,gift,3280,3,7.27,4.64
6/2/2013,adorable,3281,3,7.4,4.66
6/2/2013,god,3300,3,5.9,5.56
6/3/2013,cube,3317,3,4.75,3.09
10/2/2012,cool,7,4,6.82,3.43
10/3/2012,swear,11,4,3.44,5.05
10/3/2012,wait,13,4,4.55,3.62
10/3/2012,fall,16,4,3.89,4.24
10/3/2012,full,17,4,6,3.48
10/5/2012,lazy,35,4,3.05,3.05
10/5/2012,night,37,4,6.06,5.94
10/5/2012,want,42,4,5.25,6
10/5/2012,castle,52,4,7.43,6.13
10/5/2012,wish,53,4,7.09,5.16
10/5/2012,like,65,4,7.52,6.63
10/6/2012,fun,99,4,8.37,6.32
10/6/2012,boots,100,4,5.97,4.67
10/6/2012,shopping,103,4,6.48,5.79
10/7/2012,like,109,4,7.52,6.63
10/7/2012,willing,115,4,6.6,5.3
10/7/2012,me,116,4,8.06,5.97
10/7/2012,happy,117,4,8.47,6.05
10/7/2012,birthday,120,4,6.37,4.6
10/7/2012,birthday,126,4,6.37,4.6
10/8/2012,romance,134,4,7.28,6.06
10/9/2012,curse,138,4,2.9,5.2
10/9/2012,day,143,4,6.66,5
10/10/2012,broken,149,4,2.75,4.86
10/10/2012,moment,153,4,5.76,3.83
10/10/2012,afraid,157,4,2.25,5.12
10/11/2012,valentine,168,4,8.11,6.06
10/13/2012,pride,176,4,6.5,5.54
10/13/2012,waste,184,4,2.61,4.04
10/13/2012,me,191,4,8.06,5.97
10/13/2012,loved,198,4,8.64,6.38
10/15/2012,funny,210,4,8.56,7
10/15/2012,energy,212,4,7.23,6.9
10/16/2012,radioactive,216,4,3.47,5.64
10/18/2012,loving,221,4,8.28,6.21
10/19/2012,good,238,4,7.89,3.66
10/19/2012,thing,247,4,4.83,4.17
10/19/2012,funny,255,4,8.56,7
10/19/2012,sick,257,4,2.29,4.67
10/19/2012,forget,258,4,3.73,4.43
10/19/2012,hate,260,4,1.96,6.26
10/19/2012,want,262,4,5.25,6
10/19/2012,house,269,4,7.26,4.56
10/20/2012,fair,279,4,7.14,3.29
10/21/2012,me,284,4,8.06,5.97
10/21/2012,position,288,4,5.74,5.1
10/21/2012,carve,291,4,5.08,4.72
10/21/2012,school,293,4,5.41,4.57
10/23/2012,ready,321,4,6.64,3.9
10/24/2012,me,329,4,8.06,5.97
10/25/2012,evil,335,4,2.34,5.67
10/25/2012,helpful,337,4,7.43,3.88
10/25/2012,die,346,4,1.67,6.9
10/26/2012,change,353,4,5.09,4.05
10/26/2012,happy,359,4,8.47,6.05
10/27/2012,right,374,4,6.45,4.79
10/27/2012,booth,388,4,5.2,4.2
10/27/2012,football,395,4,6.52,5.65
10/27/2012,ridiculous,397,4,3.67,5.65
10/27/2012,freezing,401,4,3.33,5.84
10/27/2012,subway,402,4,6.29,5.52
10/28/2012,tired,403,4,4.29,3.67
10/28/2012,hurricane,409,4,3.16,5.75
10/28/2012,fair,414,4,7.14,3.29
10/29/2012,hurry,415,4,4.32,5.62
10/31/2012,friend,434,4,6.79,4.29
10/31/2012,song,441,4,7.1,6.07
10/31/2012,paint,446,4,5.62,4.1
10/31/2012,me,448,4,8.06,5.97
11/1/2012,grumpy,451,4,2.81,5.05
11/1/2012,scene,454,4,5.59,4.93
11/1/2012,stealing,458,4,2.75,4.57
11/2/2012,wish,466,4,7.09,5.16
11/2/2012,twin,476,4,5.81,3.95
11/3/2012,liar,483,4,2.41,6.6
11/3/2012,swear,484,4,3.44,5.05
11/4/2012,people,486,4,7.33,5.94
11/5/2012,smell,494,4,6.39,5.24
11/6/2012,fall,503,4,3.89,4.24
11/6/2012,me,507,4,8.06,5.97
11/6/2012,food,513,4,7.52,4.69
11/9/2012,sing,526,4,7.5,4.1
11/9/2012,love,529,4,8,5.36
11/10/2012,sunset,538,4,7.46,4.68
11/12/2012,lost,544,4,2.53,5.11
11/12/2012,alone,546,4,2.41,4.83
11/12/2012,fish,549,4,6.04,4
11/14/2012,good,565,4,7.89,3.66
11/14/2012,me,571,4,8.06,5.97
11/14/2012,car,574,4,7.73,6.24
11/14/2012,fact,584,4,6.23,3.29
11/14/2012,hot,594,4,5.73,4.76
11/15/2012,right,597,4,6.45,4.79
11/15/2012,school,598,4,5.41,4.57
11/15/2012,fall,600,4,3.89,4.24
11/15/2012,learn,602,4,6.85,4.8
11/15/2012,class,603,4,4.37,3.93
11/17/2012,winter,628,4,5.79,5.32
11/17/2012,me,632,4,8.06,5.97
11/17/2012,love,634,4,8,5.36
11/17/2012,right,636,4,6.45,4.79
11/18/2012,know,649,4,6.93,5.77
11/18/2012,happy,651,4,8.47,6.05
11/18/2012,school,652,4,5.41,4.57
11/18/2012,rainy,657,4,5.55,4.33
11/19/2012,explain,668,4,5.41,4
11/20/2012,sorry,675,4,3.62,5.11
11/21/2012,me,710,4,8.06,5.97
11/22/2012,happy,730,4,8.47,6.05
11/22/2012,die,733,4,1.67,6.9
11/22/2012,chance,747,4,6.05,4.3
11/22/2012,video,749,4,7.3,5.67
11/23/2012,fill,753,4,5.56,3.35
11/23/2012,hilarious,755,4,7.8,6.11
11/24/2012,party,777,4,7.86,6.69
11/24/2012,fan,779,4,6.36,4.89
11/24/2012,know,792,4,6.93,5.77
11/27/2012,period,819,4,3.8,4.3
11/27/2012,love,822,4,8,5.36
11/27/2012,humor,834,4,8.56,5.5
11/28/2012,food,839,4,7.52,4.69
11/30/2012,lame,857,4,3.66,3.69
11/30/2012,sure,858,4,6.53,5
11/30/2012,afraid,860,4,2.25,5.12
11/30/2012,world,861,4,6.5,5.32
12/1/2012,concert,863,4,7.66,7.32
12/1/2012,me,865,4,8.06,5.97
12/1/2012,watch,866,4,5.45,3.37
12/2/2012,wise,872,4,7.42,4.46
12/2/2012,waffle,880,4,6.75,4.5
12/3/2012,rob,884,4,2.1,5.54
12/3/2012,man,887,4,6.73,5.24
12/5/2012,die,899,4,1.67,6.9
12/5/2012,end,901,4,3.44,4.44
12/6/2012,challenge,908,4,5.95,5.25
12/6/2012,day,915,4,6.66,5
12/7/2012,good,930,4,7.89,3.66
12/7/2012,football,933,4,6.52,5.65
12/8/2012,day,934,4,6.66,5
12/8/2012,christmas,939,4,7.8,6.27
12/9/2012,hair,953,4,5.56,4.48
12/9/2012,want,954,4,5.25,6
12/9/2012,break,962,4,5.1,4.71
12/11/2012,want,977,4,5.25,6
12/11/2012,alone,978,4,2.41,4.83
12/15/2012,car,996,4,7.73,6.24
12/15/2012,row,998,4,5.48,3.39
12/16/2012,baby,1004,4,6.67,4.97
12/17/2012,world,1006,4,6.5,5.32
12/17/2012,mad,1007,4,2.47,5.59
12/21/2012,me,1037,4,8.06,5.97
12/22/2012,crazy,1051,4,5.14,5.9
12/22/2012,chance,1052,4,6.05,4.3
12/22/2012,elf,1063,4,6.1,4.3
12/23/2012,me,1065,4,8.06,5.97
12/24/2012,leave,1083,4,4.68,4.48
12/24/2012,like,1096,4,7.52,6.63
12/26/2012,me,1107,4,8.06,5.97
12/26/2012,loaf,1110,4,5.75,2.45
12/26/2012,ready,1111,4,6.64,3.9
12/27/2012,family,1118,4,7.65,4.8
12/27/2012,fan,1119,4,6.36,4.89
12/28/2012,me,1131,4,8.06,5.97
12/29/2012,restaurant,1138,4,6.76,5.41
12/29/2012,favorite,1141,4,7.39,4.4
12/29/2012,me,1150,4,8.06,5.97
12/29/2012,hair,1157,4,5.56,4.48
12/31/2012,love,1165,4,8,5.36
12/31/2012,gift,1170,4,7.27,4.64
12/31/2012,me,1171,4,8.06,5.97
12/31/2012,imagine,1172,4,7.32,5.98
12/31/2012,like,1185,4,7.52,6.63
12/31/2012,know,1190,4,6.93,5.77
12/31/2012,worry,1196,4,2.1,6.33
12/31/2012,night,1199,4,6.06,5.94
1/2/2013,friend,1209,4,6.79,4.29
1/2/2013,hilarious,1215,4,7.8,6.11
1/2/2013,end,1220,4,3.44,4.44
1/4/2013,model,1239,4,6.38,3.9
1/5/2013,witch,1248,4,3.14,5.3
1/5/2013,factory,1250,4,4.59,3.93
1/5/2013,nice,1254,4,6.55,4.38
1/7/2013,year,1261,4,5.41,4.22
1/8/2013,me,1282,4,8.06,5.97
1/10/2013,day,1309,4,6.66,5
1/11/2013,popcorn,1315,4,6.93,4.89
1/11/2013,sir,1323,4,5.45,4.33
1/13/2013,garden,1338,4,7.25,3.71
1/13/2013,wait,1342,4,4.55,3.62
1/14/2013,shopping,1345,4,6.48,5.79
1/14/2013,day,1346,4,6.66,5
1/14/2013,lazy,1348,4,3.05,3.05
1/18/2013,me,1361,4,8.06,5.97
1/19/2013,stupid,1367,4,2.84,4.34
1/20/2013,pool,1380,4,6.78,3.65
1/21/2013,want,1387,4,5.25,6
1/21/2013,good,1393,4,7.89,3.66
1/21/2013,love,1394,4,8,5.36
1/24/2013,bottom,1425,4,3.61,3.19
1/25/2013,food,1429,4,7.52,4.69
1/25/2013,eat,1434,4,7.1,4.38
1/25/2013,eat,1436,4,7.1,4.38
1/26/2013,wish,1449,4,7.09,5.16
1/28/2013,time,1465,4,5.6,3.41
1/28/2013,tired,1467,4,4.29,3.67
1/29/2013,spree,1475,4,5.95,5
2/2/2013,power,1492,4,6.54,6.67
2/3/2013,school,1506,4,5.41,4.57
2/3/2013,me,1523,4,8.06,5.97
2/3/2013,toy,1527,4,7,5.11
2/5/2013,moment,1533,4,5.76,3.83
2/5/2013,birthday,1535,4,6.37,4.6
2/5/2013,hope,1537,4,7.48,5.29
2/6/2013,me,1548,4,8.06,5.97
2/7/2013,wait,1552,4,4.55,3.62
2/7/2013,grow,1554,4,6.28,2.6
2/7/2013,school,1556,4,5.41,4.57
2/8/2013,freezing,1564,4,3.33,5.84
2/14/2013,small,1584,4,5.76,3.43
2/14/2013,iron,1588,4,5.03,3.24
2/14/2013,ticket,1589,4,5.46,5.79
2/14/2013,full,1593,4,6,3.48
2/14/2013,sweet,1594,4,7.77,4.14
2/14/2013,valentine,1595,4,8.11,6.06
2/16/2013,god,1619,4,5.9,5.56
2/17/2013,love,1630,4,8,5.36
2/18/2013,perfect,1652,4,7.19,4.71
2/18/2013,vote,1656,4,5.24,5.05
2/21/2013,wait,1662,4,4.55,3.62
2/21/2013,dawn,1663,4,6.74,3.1
2/22/2013,rain,1666,4,5.08,3.65
2/23/2013,day,1671,4,6.66,5
2/25/2013,fact,1678,4,6.23,3.29
2/28/2013,hands,1708,4,5.93,5.21
3/1/2013,good,1709,4,7.89,3.66
3/1/2013,ice,1711,4,5.92,4.67
3/3/2013,hair,1729,4,5.56,4.48
3/5/2013,day,1746,4,6.66,5
3/5/2013,day,1747,4,6.66,5
3/5/2013,show,1748,4,5.91,4.1
3/7/2013,know,1769,4,6.93,5.77
3/7/2013,god,1779,4,5.9,5.56
3/8/2013,beautiful,1785,4,7.61,5.71
